,sourceid,dstid,dow,mean_travel_time,src_longitude_rad,src_latitude_rad,dst_longitude_rad,dst_latitude_rad,src_lat_long,dst_lat_long,distances
8211,163,976,2,2486.79,-0.000949089801085055,0.9006639694513456,-0.002989621513598746,0.899249909627299,"-0.000949089801085055, 0.9006639694513456","-0.002989621513598746, 0.899249909627299",7.5149571128410795
8212,163,831,1,1285.45,-0.000949089801085055,0.9006639694513456,0.0014182275352142423,0.8998392054143239,"-0.000949089801085055, 0.9006639694513456","0.0014182275352142423, 0.8998392054143239",6.671832498131605
8213,163,50,2,1942.0,-0.000949089801085055,0.9006639694513456,-0.004958811403312332,0.9010906242650318,"-0.000949089801085055, 0.9006639694513456","-0.004958811403312332, 0.9010906242650318",9.99292680077148
8214,163,768,2,2257.51,-0.000949089801085055,0.9006639694513456,-0.0016061714267523587,0.8992742194612567,"-0.000949089801085055, 0.9006639694513456","-0.0016061714267523587, 0.8992742194612567",5.730396803275044
8215,163,466,7,1610.35,-0.000949089801085055,0.9006639694513456,-0.002484458173061923,0.8998113083168153,"-0.000949089801085055, 0.9006639694513456","-0.002484458173061923, 0.8998113083168153",5.062080299028245
8216,163,272,1,899.45,-0.000949089801085055,0.9006639694513456,0.0010517863884983458,0.9005073523841208,"-0.000949089801085055, 0.9006639694513456","0.0010517863884983458, 0.9005073523841208",4.955584183380127
8217,163,639,3,1172.09,-0.000949089801085055,0.9006639694513456,-0.0011677673616094174,0.899621419414377,"-0.000949089801085055, 0.9006639694513456","-0.0011677673616094174, 0.899621419414377",4.159224607448075
8218,163,472,6,1558.14,-0.000949089801085055,0.9006639694513456,-0.002376641438231633,0.8996917652600777,"-0.000949089801085055, 0.9006639694513456","-0.002376641438231633, 0.8996917652600777",5.206720346146269
8219,163,130,7,747.44,-0.000949089801085055,0.9006639694513456,-0.0015979017300360757,0.9010297968290824,"-0.000949089801085055, 0.9006639694513456","-0.0015979017300360757, 0.9010297968290824",2.152805112652217
8220,27,277,4,865.55,0.0027465477095157034,0.899858704624198,0.0019577260808765875,0.9004412953752714,"0.0027465477095157034, 0.899858704624198","0.0019577260808765875, 0.9004412953752714",3.0121602269869685
8221,27,805,2,1341.98,0.0027465477095157034,0.899858704624198,0.0011028679067217276,0.8996917785854386,"0.0027465477095157034, 0.899858704624198","0.0011028679067217276, 0.8996917785854386",4.0966726905501405
8222,27,137,1,1555.22,0.0027465477095157034,0.899858704624198,-0.0009078881707793859,0.9007897618272939,"0.0027465477095157034, 0.899858704624198","-0.0009078881707793859, 0.9007897618272939",9.7087085335257
8223,27,282,5,1576.3,0.0027465477095157034,0.899858704624198,0.000604127996943047,0.9001711212828535,"0.0027465477095157034, 0.899858704624198","0.000604127996943047, 0.9001711212828535",5.411330260192312
8224,27,30,7,173.72,0.0027465477095157034,0.899858704624198,0.0025892632237135213,0.8996626688550956,"0.0027465477095157034, 0.899858704624198","0.0025892632237135213, 0.8996626688550956",0.8666681775728671
8225,27,269,5,1100.78,0.0027465477095157034,0.899858704624198,0.00045056254663856634,0.8991776261506998,"0.0027465477095157034, 0.899858704624198","0.00045056254663856634, 0.8991776261506998",6.2590637884388345
8226,27,362,7,2252.6,0.0027465477095157034,0.899858704624198,-0.0023213213979073953,0.898982131957589,"0.0027465477095157034, 0.899858704624198","-0.0023213213979073953, 0.898982131957589",12.944561760600285
8227,27,359,6,3269.55,0.0027465477095157034,0.899858704624198,-0.002439055663126848,0.8991103320908141,"0.0027465477095157034, 0.899858704624198","-0.002439055663126848, 0.8991103320908141",13.099079596617281
8228,27,826,7,1194.27,0.0027465477095157034,0.899858704624198,0.0009135201999098057,0.9000638827289779,"0.0027465477095157034, 0.899858704624198","0.0009135201999098057, 0.9000638827289779",4.580291271384902
8229,27,623,4,582.36,0.0027465477095157034,0.899858704624198,0.00359418127882067,0.9001238893614847,"0.0027465477095157034, 0.899858704624198","0.00359418127882067, 0.9001238893614847",2.3335369474216283
8230,96,281,7,1873.72,-0.00015420658263939555,0.898459271981825,0.0014262071147940051,0.9002321466634524,"-0.00015420658263939555, 0.898459271981825","0.0014262071147940051, 0.9002321466634524",8.019843706191839
8231,96,822,6,1718.63,-0.00015420658263939555,0.898459271981825,0.001128580200184012,0.9000903460292676,"-0.00015420658263939555, 0.898459271981825","0.001128580200184012, 0.9000903460292676",7.18359895694152
8232,96,148,4,1947.14,-0.00015420658263939555,0.898459271981825,-0.0014295731469417242,0.900071272500073,"-0.00015420658263939555, 0.898459271981825","-0.0014295731469417242, 0.900071272500073",7.107832170773308
8233,96,875,4,282.43,-0.00015420658263939555,0.898459271981825,-0.0005679754556423606,0.8983466522089432,"-0.00015420658263939555, 0.898459271981825","-0.0005679754556423606, 0.8983466522089432",1.112634335678542
8234,96,744,1,2515.13,-0.00015420658263939555,0.898459271981825,-0.002051914867535603,0.8998733843562893,"-0.00015420658263939555, 0.898459271981825","-0.002051914867535603, 0.8998733843562893",7.288251062602596
8235,96,11,6,1920.69,-0.00015420658263939555,0.898459271981825,0.00046563345891881193,0.9008535220602568,"-0.00015420658263939555, 0.898459271981825","0.00046563345891881193, 0.9008535220602568",9.59361951129087
8236,96,137,6,1969.99,-0.00015420658263939555,0.898459271981825,-0.0009078881707793859,0.9007897618272939,"-0.00015420658263939555, 0.898459271981825","-0.0009078881707793859, 0.9007897618272939",9.40403571917863
8237,96,153,2,1297.05,-0.00015420658263939555,0.898459271981825,-0.0007689856815583855,0.8995542665324086,"-0.00015420658263939555, 0.898459271981825","-0.0007689856815583855, 0.8995542665324086",4.588652062369935
8238,96,575,3,1869.54,-0.00015420658263939555,0.898459271981825,-0.001833445710339342,0.8973799065979945,"-0.00015420658263939555, 0.898459271981825","-0.001833445710339342, 0.8973799065979945",5.947605466665559
8239,96,874,7,241.46,-0.00015420658263939555,0.898459271981825,-0.0005508872361905713,0.8984686362535677,"-0.00015420658263939555, 0.898459271981825","-0.0005508872361905713, 0.8984686362535677",0.9780618857193739
8240,392,935,5,2145.73,0.0018354572743677123,0.8981378817276464,-0.0011607728624249485,0.8990921822442671,"0.0018354572743677123, 0.8981378817276464","-0.0011607728624249485, 0.8990921822442671",8.290302318587802
8241,392,101,7,432.76,0.0018354572743677123,0.8981378817276464,0.00111050327450087,0.8981779749003269,"0.0018354572743677123, 0.8981378817276464","0.00111050327450087, 0.8981779749003269",1.7938871636140636
8242,392,443,5,1051.14,0.0018354572743677123,0.8981378817276464,0.002362155789270562,0.8969755947651425,"0.0018354572743677123, 0.8981378817276464","0.002362155789270562, 0.8969755947651425",4.778027246630182
8243,392,759,5,1326.76,0.0018354572743677123,0.8981378817276464,-0.0002416980946531317,0.8977606439674478,"0.0018354572743677123, 0.8981378817276464","-0.0002416980946531317, 0.8977606439674478",5.33411356013613
8244,392,386,3,687.82,0.0018354572743677123,0.8981378817276464,0.003094247377306656,0.8983006418064436,"0.0018354572743677123, 0.8981378817276464","0.003094247377306656, 0.8983006418064436",3.168529390674322
8245,392,389,4,204.85,0.0018354572743677123,0.8981378817276464,0.0019970401254326034,0.8982812750150138,"0.0018354572743677123, 0.8981378817276464","0.0019970401254326034, 0.8982812750150138",0.6930983624411166
8246,392,68,5,1462.27,0.0018354572743677123,0.8981378817276464,0.000428423782392282,0.8974493773216191,"0.0018354572743677123, 0.8981378817276464","0.000428423782392282, 0.8974493773216191",4.411010553151551
8247,392,364,2,2763.64,0.0018354572743677123,0.8981378817276464,-0.0023211050190676814,0.8988304517574403,"0.0018354572743677123, 0.8981378817276464","-0.0023211050190676814, 0.8988304517574403",10.601030096726605
8248,392,902,7,1815.88,0.0018354572743677123,0.8981378817276464,-0.0009147607650569611,0.8987953279911364,"0.0018354572743677123, 0.8981378817276464","-0.0009147607650569611, 0.8987953279911364",7.25808837889137
8249,392,142,2,917.97,0.0018354572743677123,0.8981378817276464,0.0006122477968207302,0.8979159447259628,"0.0018354572743677123, 0.8981378817276464","0.0006122477968207302, 0.8979159447259628",3.1406714082608302
8250,391,756,6,1145.38,0.002443172961819794,0.8981241588051997,-3.418195560098747e-05,0.897818245877168,"0.002443172961819794, 0.8981241588051997","-3.418195560098747e-05, 0.897818245877168",6.22634018709538
8251,391,261,1,1658.89,0.002443172961819794,0.8981241588051997,-0.0009776126720472764,0.897877278937549,"0.002443172961819794, 0.8981241588051997","-0.0009776126720472764, 0.897877278937549",8.48955576395404
8252,391,81,6,1393.8,0.002443172961819794,0.8981241588051997,0.0005827314527921603,0.8971846474366966,"0.002443172961819794, 0.8981241588051997","0.0005827314527921603, 0.8971846474366966",5.904933947661171
8253,391,393,5,199.97,0.002443172961819794,0.8981241588051997,0.0027861869944686003,0.8980800737668355,"0.002443172961819794, 0.8981241588051997","0.0027861869944686003, 0.8980800737668355",0.8633168444458293
8254,391,399,4,350.32,0.002443172961819794,0.8981241588051997,0.0026550962993993465,0.8978176326962819,"0.002443172961819794, 0.8981241588051997","0.0026550962993993465, 0.8978176326962819",1.3203845627067914
8255,391,319,6,1655.87,0.002443172961819794,0.8981241588051997,-0.00040351235037967083,0.8993977071391482,"0.002443172961819794, 0.8981241588051997","-0.00040351235037967083, 0.8993977071391482",8.633630806340287
8256,391,631,7,855.17,0.002443172961819794,0.8981241588051997,0.0013533400690825556,0.8986035559652378,"0.002443172961819794, 0.8981241588051997","0.0013533400690825556, 0.8986035559652378",3.2876587953811987
8257,391,384,1,723.03,0.002443172961819794,0.8981241588051997,0.0034765303360921986,0.8983838260566475,"0.002443172961819794, 0.8981241588051997","0.0034765303360921986, 0.8983838260566475",2.7460763428530317
8258,391,916,2,2230.3,0.002443172961819794,0.8981241588051997,-0.0012541003066587177,0.8982872122531662,"0.002443172961819794, 0.8981241588051997","-0.0012541003066587177, 0.8982872122531662",9.135265718670672
8259,391,760,3,1058.09,0.002443172961819794,0.8981241588051997,0.000149767095591391,0.89771762320538,"0.002443172961819794, 0.8981241588051997","0.000149767095591391, 0.89771762320538",5.878716839660729
8260,28,626,7,430.39,0.002361343748039661,0.8997633586266091,0.0028601894483343323,0.9000853927371769,"0.002361343748039661, 0.8997633586266091","0.0028601894483343323, 0.9000853927371769",1.768639612935333
8261,28,612,3,970.77,0.002361343748039661,0.8997633586266091,0.0032196237278984785,0.9008166096261048,"0.002361343748039661, 0.8997633586266091","0.0032196237278984785, 0.9008166096261048",4.6703728498008665
8262,28,643,4,913.77,0.002361343748039661,0.8997633586266091,0.003819839301876988,0.8999270669188235,"0.002361343748039661, 0.8997633586266091","0.003819839301876988, 0.8999270669188235",3.645261149820648
8263,28,755,2,2658.19,0.002361343748039661,0.8997633586266091,-0.001821010668892387,0.8992813380756269,"0.002361343748039661, 0.8997633586266091","-0.001821010668892387, 0.8992813380756269",10.466143008848814
8264,28,10,6,812.29,0.002361343748039661,0.8997633586266091,0.0008960694214517938,0.8992353002762468,"0.002361343748039661, 0.8997633586266091","0.0008960694214517938, 0.8992353002762468",4.166969712477761
8265,28,802,2,940.93,0.002361343748039661,0.8997633586266091,0.001054045860486242,0.8997566545650917,"0.002361343748039661, 0.8997633586266091","0.001054045860486242, 0.8997566545650917",3.215843269512927
8266,28,407,2,675.08,0.002361343748039661,0.8997633586266091,0.001394703875754758,0.8994044536465642,"0.002361343748039661, 0.8997633586266091","0.001394703875754758, 0.8994044536465642",2.7698773749786394
8267,28,10,5,824.55,0.002361343748039661,0.8997633586266091,0.0008960694214517938,0.8992353002762468,"0.002361343748039661, 0.8997633586266091","0.0008960694214517938, 0.8992353002762468",4.166969712477761
8268,28,625,1,636.73,0.002361343748039661,0.8997633586266091,0.0033399352175320744,0.9000730323937505,"0.002361343748039661, 0.8997633586266091","0.0033399352175320744, 0.9000730323937505",2.700547921146108
8269,28,623,6,806.95,0.002361343748039661,0.8997633586266091,0.00359418127882067,0.9001238893614847,"0.002361343748039661, 0.8997633586266091","0.00359418127882067, 0.9001238893614847",3.350591998302923
8270,623,27,6,622.16,0.00359418127882067,0.9001238893614847,0.0027465477095157034,0.899858704624198,"0.00359418127882067, 0.9001238893614847","0.0027465477095157034, 0.899858704624198",2.3335369474216283
8271,623,895,6,1230.24,0.00359418127882067,0.9001238893614847,0.0014674419519924227,0.9005968832631087,"0.00359418127882067, 0.9001238893614847","0.0014674419519924227, 0.9005968832631087",5.552264845100941
8272,623,615,2,489.28,0.00359418127882067,0.9001238893614847,0.0035863532821945265,0.9005721836420992,"0.00359418127882067, 0.9001238893614847","0.0035863532821945265, 0.9005721836420992",1.7735565514894787
8273,623,935,6,2820.52,0.00359418127882067,0.9001238893614847,-0.0011607728624249485,0.8990921822442671,"0.00359418127882067, 0.9001238893614847","-0.0011607728624249485, 0.8990921822442671",12.390150092784738
8274,623,597,6,1610.89,0.00359418127882067,0.9001238893614847,-0.0008031536175344537,0.9018942347598946,"0.00359418127882067, 0.9001238893614847","-0.0008031536175344537, 0.9018942347598946",12.871739191370047
8275,623,958,5,1615.4,0.00359418127882067,0.9001238893614847,2.661262464586958e-05,0.9003360932068019,"0.00359418127882067, 0.9001238893614847","2.661262464586958e-05, 0.9003360932068019",8.81050771324614
8276,623,644,5,154.59,0.00359418127882067,0.9001238893614847,0.0034326697665590777,0.8999117692619387,"0.00359418127882067, 0.9001238893614847","0.0034326697665590777, 0.8999117692619387",0.9283887870037708
8277,623,613,7,519.38,0.00359418127882067,0.9001238893614847,0.003823891770080511,0.9006557589467071,"0.00359418127882067, 0.9001238893614847","0.003823891770080511, 0.9006557589467071",2.1785110534773984
8278,623,619,7,278.39,0.00359418127882067,0.9001238893614847,0.004028656973335398,0.9002963573856752,"0.00359418127882067, 0.9001238893614847","0.004028656973335398, 0.9002963573856752",1.2674445269050127
8279,623,279,2,1194.23,0.00359418127882067,0.9001238893614847,0.00125116715464441,0.9002410685582648,"0.00359418127882067, 0.9001238893614847","0.00125116715464441, 0.9002410685582648",5.778976789242458
8280,565,476,7,1471.73,-0.00652895991939424,0.8998887530064199,-0.007865421796928469,0.8988808037271019,"-0.00652895991939424, 0.8998887530064199","-0.007865421796928469, 0.8988808037271019",5.168889871410164
8281,565,588,4,1450.47,-0.00652895991939424,0.8998887530064199,-0.005480929780290069,0.8989323173829962,"-0.00652895991939424, 0.8998887530064199","-0.005480929780290069, 0.8989323173829962",4.579071998723146
8282,565,136,7,1988.38,-0.00652895991939424,0.8998887530064199,-0.002341148540611684,0.9008590431262196,"-0.00652895991939424, 0.8998887530064199","-0.002341148540611684, 0.9008590431262196",10.985750163194531
8283,565,357,5,1506.26,-0.00652895991939424,0.8998887530064199,-0.003371099498632476,0.8992167489221959,"-0.00652895991939424, 0.8998887530064199","-0.003371099498632476, 0.8992167489221959",8.212043058933556
8284,565,547,1,993.78,-0.00652895991939424,0.8998887530064199,-0.005872235744578071,0.8992522663350088,"-0.00652895991939424, 0.8998887530064199","-0.005872235744578071, 0.8992522663350088",2.991804244949417
8285,565,713,3,568.76,-0.00652895991939424,0.8998887530064199,-0.007140558406376469,0.9004218086464632,"-0.00652895991939424, 0.8998887530064199","-0.007140558406376469, 0.9004218086464632",2.5899727034064575
8286,565,537,5,619.29,-0.00652895991939424,0.8998887530064199,-0.006028080072201612,0.8995126347627873,"-0.00652895991939424, 0.8998887530064199","-0.006028080072201612, 0.8995126347627873",1.93188158849637
8287,565,550,2,1144.0,-0.00652895991939424,0.8998887530064199,-0.005485866873917981,0.8991434304893569,"-0.00652895991939424, 0.8998887530064199","-0.005485866873917981, 0.8991434304893569",3.909114619281952
8288,565,656,2,1229.06,-0.00652895991939424,0.8998887530064199,-0.007987817159293687,0.8994127047599441,"-0.00652895991939424, 0.8998887530064199","-0.007987817159293687, 0.8994127047599441",4.053123979010793
