sourceid,dstid,dow,mean_travel_time
350,407,3,3147.67
350,552,5,2241.49
350,982,2,1212.5
350,61,6,2594.06
350,759,3,1851.14
350,539,3,2736.64
350,155,1,2377.93
350,80,2,1216.2
350,788,4,758.8
350,779,2,457.71
30,625,7,644.55
30,2,7,1076.37
30,322,4,1853.91
30,21,1,2183.68
30,364,5,2900.17
30,28,7,142.25
30,952,7,1485.87
30,653,3,530.82
30,832,1,621.52
30,137,3,1654.57
730,586,6,1253.37
730,338,6,1692.24
730,666,4,1933.38
730,213,3,2235.66
730,853,6,1744.33
730,479,3,913.02
730,681,1,1875.26
730,477,2,1295.33
730,218,3,1534.21
730,662,4,987.67
764,627,3,1480.44
764,337,1,2352.29
764,330,6,2229.57
764,497,7,3094.53
764,762,5,856.15
764,941,2,1742.71
764,636,6,2203.48
764,67,5,957.91
764,904,1,1703.53
764,773,5,116.75
351,344,3,711.05
351,293,4,971.53
351,112,3,1719.33
351,286,2,1880.38
351,4,2,2748
351,248,1,579.86
351,847,4,1150.09
351,407,4,2883.67
351,76,2,1732.35
351,334,1,758.2
346,779,1,856.69
346,803,4,1831.17
346,845,4,1183.65
346,485,4,2209.37
346,156,6,3003.98
346,781,6,919.08
346,254,6,1600.98
346,499,4,2171.27
346,293,4,1700.56
346,911,7,1632.63
616,461,6,1474.65
616,265,2,1578.01
616,895,3,1264.95
616,22,2,683.42
616,384,2,1354.84
616,384,5,1310.62
616,32,5,1435.64
616,479,7,3603.03
616,833,3,1329.91
616,610,5,2339.61
389,102,4,843.74
389,939,6,1973.9
389,400,5,643.64
389,246,6,2375.11
389,396,4,376.28
389,258,6,1510.67
389,101,4,592.44
389,67,3,1289.05
389,397,4,495.84
389,100,4,666.48
810,102,7,1638.47
810,283,3,1285.31
810,277,5,1339.65
810,276,4,1134.53
810,928,3,1510.5
810,3,3,847.55
810,264,5,576.09
810,940,5,1700.14
810,97,3,1427.5
810,326,6,1032.49
649,101,6,1286.31
649,397,2,1184.53
649,520,7,1994.2
649,611,1,401.38
649,950,7,1700.96
649,36,4,1312.6
649,268,4,1510.66
649,621,7,670.32
649,38,2,1017.23
649,390,4,959.74
888,3,6,513.59
888,137,5,1385.77
888,802,4,1024.66
888,625,5,1967.53
888,154,3,1271.88
888,567,5,2435.38
888,88,1,1375.28
888,936,3,966.66
888,134,4,1496.24
888,951,5,1199.13
117,368,7,1185.33
117,950,7,1134.98
117,181,6,1426.23
117,128,6,678.97
117,464,3,1924
117,53,6,1129.58
117,410,3,552.57
117,428,1,1914.03
117,953,4,1557.06
117,634,7,1706
24,566,3,1132.73
24,652,5,651.56
24,23,3,684.28
24,282,3,1384
24,32,7,1049.44
24,277,3,988.29
24,30,2,350.97
24,34,2,511.34
24,641,1,1273.67
24,33,3,760.08
25,613,5,888.38
25,648,3,855.35
25,953,1,1262.75
25,833,3,942.33
25,12,1,811.5
25,38,4,562.36
25,896,3,1308.03
25,641,3,1213.13
25,896,4,1405.3
25,932,4,1297.15
531,514,5,1097.91
531,513,2,952.56
531,514,1,1162.61
531,507,5,1495.16
531,523,5,713.62
531,316,7,629.24
531,304,7,1432.38
531,314,2,1102.31
531,293,1,1423.4
531,512,4,1244.39
669,928,7,2123.67
669,743,4,1979.39
669,421,5,1729.86
669,795,3,1808.11
669,376,4,1472.07
669,269,3,3766.06
669,731,4,1805.29
669,901,2,2397.04
669,207,3,153.61
669,696,3,1560.22
658,680,4,1793.77
658,214,3,2376.1
658,733,7,1031.6
658,371,2,1944.12
658,362,2,3391.19
658,477,2,579.41
658,487,2,1499.64
658,657,7,146.46
658,720,3,1042.8
658,717,6,958.97
698,920,7,1245.35
698,921,6,1484.33
698,957,3,341.95
698,14,1,1267.91
698,541,6,2278.63
698,749,7,1029.13
698,573,4,2150.6
698,867,7,2748.16
698,274,7,1285.94
698,609,6,832.91
689,742,6,2527.25
689,213,1,916.25
689,647,2,977.3
689,442,4,2620.82
689,429,4,2162.43
689,355,7,863.94
689,21,6,2134.61
689,912,1,1640.81
689,563,3,2014.89
689,78,4,2014.75
617,274,2,1015
617,932,3,1759.94
617,35,7,939.15
617,599,5,1872.91
617,648,1,1077.36
617,479,6,4013
617,828,6,1576.18
617,281,3,845.05
617,40,5,1644.82
617,614,6,341.94
508,100,6,2235.18
508,777,7,1373.47
508,107,5,580.36
508,530,7,786.01
508,795,6,1253.39
508,573,6,2922.24
508,647,5,2939.43
508,447,7,1934.84
508,476,2,3386.88
508,969,3,1889.19
825,137,2,1353.2
825,281,1,458.74
825,833,7,476.74
825,23,5,514.87
825,138,4,1429.88
825,925,3,1660.13
825,619,6,968.14
825,38,2,832.75
825,829,6,182.44
825,811,4,1168.44
452,105,7,1187.76
452,514,5,1619.07
452,397,6,1254.94
452,511,3,1129.07
452,79,2,511
452,763,3,1764.58
452,506,3,1497.87
452,453,7,145.72
452,494,3,1371.09
452,507,5,1590.24
453,93,3,1699.74
453,68,6,1330.94
453,454,4,1284.67
453,882,1,1609.43
453,101,5,1544.42
453,446,7,647
453,939,7,2152.67
453,451,6,1124.27
453,66,5,1051.07
453,461,7,321.64
190,207,3,2273.02
190,358,2,2794.81
190,979,5,2300.49
190,701,5,545.2
190,195,3,219.07
190,559,4,2199.45
190,695,4,322.12
190,422,2,777.98
190,424,5,1653.7
190,820,2,3664.5
710,573,1,2843.2
710,977,5,2462.8
710,547,5,1382.29
710,711,2,146.06
710,696,5,875.29
710,369,7,1824.1
710,475,1,1560.63
710,360,7,1950.82
710,501,5,2660.27
710,715,1,640.76
457,97,7,1610.57
457,882,4,1575.9
457,877,5,2067.38
457,72,4,720.22
457,447,2,733.55
457,114,5,1353.23
457,261,6,1779.68
457,92,4,1747.21
457,71,7,931.86
457,16,3,2153.86
449,73,3,823.52
449,323,2,2010.85
449,757,5,1099.79
449,758,7,1523.83
449,506,5,1647.93
449,71,5,1242.91
449,886,3,1386.39
449,444,2,517.79
449,875,5,1943.82
449,770,7,1458
960,116,7,1301.83
960,23,2,1953.5
960,232,7,2733.83
960,164,1,1026.51
960,204,1,1858.26
960,359,2,2356
960,571,5,1368.58
960,474,1,3692.23
960,134,2,687.05
960,156,4,1537.51
466,121,1,1868.77
466,524,1,693.36
466,350,5,2769.43
466,169,5,1384.41
466,428,3,1375.34
466,371,2,1349.03
466,176,5,765.19
466,875,4,2345.86
466,55,4,998.97
466,965,4,1748.48
455,507,5,1338.03
455,67,3,934.42
455,73,6,972.09
455,514,4,1314.33
455,77,7,1074.41
455,103,6,1455.09
455,457,6,287.89
455,445,6,911.04
455,507,7,1148.69
455,75,2,600.92
352,977,1,2095.25
352,844,4,2088.42
352,364,4,1796.54
352,211,1,1834.59
352,2,1,2373.78
352,481,2,1921.82
352,345,7,506.86
352,479,1,3024.38
352,567,7,1969.85
352,913,5,1718.5
687,835,2,749.28
687,506,3,1857.14
687,855,7,1694.24
687,343,3,943.08
687,152,4,2655.7
687,788,3,1777.44
687,445,2,2523.6
687,969,2,655.2
687,252,2,1541.86
687,763,6,2121.38
272,929,6,1681.44
272,614,5,1158.09
272,12,5,641.48
272,958,1,540.25
272,805,6,763.92
272,320,1,1863.67
272,132,5,1222.59
272,281,6,386.79
272,39,2,1801.5
272,136,6,1177.09
345,285,4,1598.12
345,747,7,2543.38
345,339,6,115.47
345,323,2,2803.95
345,76,1,2161.17
345,841,7,840.85
345,848,7,1153.92
345,231,3,1077.91
345,223,3,966.58
345,102,7,2288.88
736,541,7,1693.43
736,728,2,1116.04
736,210,7,2215.73
736,552,6,1891
736,538,3,2289.68
736,225,2,1895.91
736,790,5,2159.29
736,977,4,2893.44
736,836,6,984.12
736,497,1,1422.91
714,208,2,2029.76
714,542,7,1061.59
714,480,7,1389.28
714,360,6,1837.38
714,205,5,1790.06
714,839,6,2460
714,193,1,675.11
714,207,2,1960.15
714,478,5,1398.79
714,357,6,1794.88
65,910,6,2226.66
65,537,4,1759.57
65,539,2,1871.45
65,364,1,1235.77
65,57,6,1437.73
65,510,3,604.9
65,52,6,1085.92
65,633,6,1716.47
65,290,7,2470.67
65,56,3,1736.82
68,950,4,2656.75
68,574,2,1708.72
68,508,1,1530.7
68,461,2,1505.43
68,76,6,211.22
68,940,7,1879.19
68,573,2,3284.55
68,93,3,1082.58
68,934,5,1470.96
68,631,2,1523.45
75,763,6,1401.32
75,97,6,1174.21
75,260,3,1247.9
75,508,6,1998.27
75,632,7,1309.95
75,879,1,1103.81
75,882,5,1332.57
75,71,1,1267.21
75,77,2,1146.63
75,94,6,1226.86
87,874,1,1992.88
87,362,1,2910
87,153,7,2524.56
87,388,6,635.89
87,876,2,2277.24
87,910,1,2489.67
87,322,2,2699.58
87,390,1,857.64
87,99,1,1384.43
87,90,5,1090.31
734,535,2,1892.38
734,476,2,1460.22
734,542,7,1842.75
734,208,5,2302.29
734,976,1,2717.73
734,540,6,1398.66
734,679,7,1742.24
734,680,1,2086.15
734,845,4,1031.91
734,727,4,1001.49
590,841,7,1359.91
590,659,3,2308
590,893,7,1304.84
590,436,7,1158.98
590,553,5,479.05
590,721,5,1134.95
590,134,6,2396.26
590,424,1,1390.29
590,899,4,3034.43
590,665,5,386.89
82,343,4,1907.43
82,102,4,1604.33
82,237,2,1589.53
82,322,2,2314
82,573,3,2827.75
82,67,3,1182.79
82,355,7,1372.7
82,71,6,225.47
82,108,1,302.56
82,881,2,1292.87
942,499,4,3961.44
942,399,4,1367.53
942,202,4,2186.67
942,681,2,3103.38
942,854,5,2104.88
942,153,2,1053.76
942,322,3,999.65
942,359,3,2554.51
942,598,6,1993.8
942,830,4,1052.6
593,565,3,1367.28
593,657,4,1019.76
593,732,1,1175.48
593,424,3,1783.14
593,550,3,1301.08
593,538,6,1151.81
593,434,5,1726.23
593,730,6,976
593,659,7,642.22
593,857,5,1215
504,370,1,1726.88
504,659,5,913.25
504,476,4,1735.47
504,656,2,1484.76
504,49,3,1617.7
504,208,4,1820.79
504,550,4,1432.33
504,418,7,506.37
504,719,2,615.73
504,432,5,1510.1
445,114,7,1009.67
445,447,5,1046.63
445,460,5,842.92
445,332,4,2282.47
445,762,6,1062.04
445,450,5,611.21
445,96,3,1588.06
445,336,2,2115.97
445,78,7,502.07
445,74,6,722.5
591,680,4,1023.04
591,416,7,1834.63
591,640,5,1471.8
591,678,7,901.76
591,687,4,1371.53
591,725,7,831.11
591,551,2,2677.63
591,840,6,1047.63
591,545,2,903.62
591,498,1,574.66
199,663,6,1698.07
199,546,3,1617.86
199,372,1,1628.94
199,471,1,2447.21
199,0,6,1309.26
199,476,1,2096.12
199,546,6,1477.21
199,702,5,299.78
199,640,2,2645.42
199,58,6,1857.06
618,26,1,859.43
618,268,5,1749.6
618,368,1,2426.58
618,648,7,907.4
618,10,5,1599.04
618,155,3,2149.38
618,33,2,1061.91
618,320,6,2336
618,646,5,2860.43
618,625,1,461
170,437,4,1563.68
170,979,4,2156.39
170,698,6,931.25
170,64,6,1810.46
170,524,5,1707.1
170,18,7,1786.22
170,165,3,162.82
170,43,7,1299.42
170,962,6,1489.66
170,62,7,517.69
193,714,3,689.56
193,695,4,683.4
193,406,4,1759.73
193,534,3,1095.94
193,431,7,1266.56
193,675,6,1006.45
193,426,4,1242.36
193,374,6,1771.05
193,416,3,1579.65
193,769,7,1930.55
192,363,2,2864.42
192,538,6,1493.88
192,672,7,1508.7
192,412,5,1538.14
192,978,3,2327.53
192,713,1,1153.38
192,199,2,623.6
192,701,6,610.04
192,744,3,2288.75
192,640,7,1809.7
462,512,3,1450.11
462,522,5,286.05
462,114,2,1611.46
462,292,7,1906.22
462,460,6,366.94
462,144,4,1634.44
462,457,4,365.1
462,770,3,1756.75
462,442,3,1054.86
462,70,2,1672.5
32,649,6,1272.95
32,888,3,1075.76
32,641,5,1613.43
32,637,4,1408.74
32,890,5,1008.44
32,1,5,933.67
32,157,3,2429.36
32,941,6,1014.71
32,362,5,2551.44
32,814,6,963.25
628,143,4,1100.14
628,872,2,1615.95
628,914,6,1762
628,964,7,1786.06
628,385,1,426.51
628,99,2,1030.52
628,517,7,3062.57
628,388,5,469.17
628,386,2,996.33
628,982,5,2953.61
228,340,3,1303.84
228,784,3,792.18
228,852,1,1087.85
228,219,5,812.65
228,217,7,724.67
228,219,1,808.42
228,220,2,777.01
228,972,7,1800.75
228,339,4,1885.12
228,776,2,1336.2
602,186,2,1373.59
602,744,1,2015.32
602,699,1,1705.44
602,129,3,536.89
602,185,2,1661.69
602,152,6,1931.84
602,374,5,2235.93
602,697,1,1353.77
602,742,1,1904.27
602,133,7,1212.11
529,113,4,1128.24
529,254,3,2067.81
529,526,4,318.5
529,458,1,966.84
529,312,5,849.96
529,457,1,1272.37
529,296,1,1407.19
529,574,4,1808.85
529,308,6,1181.36
529,796,6,1317.15
713,356,5,2220.41
713,556,4,1622.17
713,658,7,940.19
713,562,7,605.11
713,524,7,2330.97
713,524,3,2284.46
713,838,5,2176.25
713,476,2,1570.05
713,358,6,2430.66
713,106,6,2195.67
456,519,2,1604.56
456,104,6,1441.66
456,93,7,1716
456,92,3,1567.85
456,71,3,1751.36
456,395,6,1250.88
456,99,7,1496.52
456,454,6,1158.53
456,462,6,822.32
456,447,4,322.8
865,482,7,1402.9
865,8,3,240.52
865,535,1,1826.46
865,846,1,566.84
865,855,6,575.26
865,776,4,1931.31
865,777,5,1858.9
865,737,2,246.4
865,732,7,724.46
865,667,5,1764.69
852,424,6,2665.37
852,789,1,981.14
852,212,5,2531
852,867,5,2447.13
852,728,5,1333.08
852,786,6,1085.46
852,907,3,2576.36
852,354,4,1293
852,754,5,3349.57
852,226,6,630.13
631,889,5,1609.25
631,873,1,1610.7
631,201,4,2564.06
631,260,4,1482.91
631,627,6,366.76
631,479,3,4745.72
631,271,1,1587.35
631,632,4,749.03
631,638,7,1638.28
631,806,1,1642.27
648,616,6,827.05
648,625,5,550.39
648,622,2,815.65
648,30,1,769.29
648,408,5,1070.81
648,896,1,1997.89
648,934,6,1741.48
648,10,2,1410.63
648,12,6,1331.31
648,953,5,1853.11
560,586,7,140.69
560,64,2,1630
560,372,7,1260.61
560,215,1,1624.81
560,675,5,983.6
560,8,5,2546.25
560,86,5,2374.71
560,484,6,868.36
560,365,2,2101.72
560,285,5,2870.81
516,515,6,848.48
516,345,7,1824.98
516,234,7,2085.2
516,82,3,1052.15
516,249,1,1715.64
516,307,4,1195.05
516,686,7,1984.89
516,971,2,1868.64
516,915,7,2073.69
516,764,4,1683.24
811,273,7,868.56
811,140,5,1693.75
811,964,2,893.38
811,891,7,965.03
811,263,6,584.01
811,136,1,1922.5
811,926,5,1310.64
811,1,3,236.48
811,10,1,564.07
811,551,3,2806.25
277,539,2,3209
277,163,3,1667.06
277,815,7,765.3
277,154,1,1647.14
277,810,1,1058.88
277,648,6,1125.74
277,97,2,1645.7
277,598,4,1742.77
277,22,7,182.55
277,924,4,2179.21
274,372,6,1882.18
274,805,3,812.45
274,925,5,1602.73
274,895,1,147.36
274,4,2,1237.21
274,946,5,1046.13
274,932,4,1531.09
274,812,1,1342.5
274,407,4,892.3
274,920,5,1750.51
972,488,5,2448.81
972,572,2,2573.14
972,484,3,2095.38
972,159,2,1456.59
972,779,2,484.72
972,309,6,1464.43
972,363,4,1611.59
972,781,3,799.5
972,359,2,2188.96
972,567,7,2231.12
305,777,4,1289.63
305,233,6,2155.19
305,973,4,1225
305,238,3,1711.7
305,785,1,1173.86
305,577,2,1404
305,799,3,516.34
305,241,4,2198.27
305,520,7,1320.68
305,112,7,1258.08
324,104,6,1658.96
324,668,3,1551.82
324,133,7,1468.8
324,921,6,1329.29
324,321,4,1268.7
324,284,7,1132.65
324,258,4,1928.33
324,671,3,967.07
324,86,6,2602.1
324,861,5,2744.57
380,388,4,942.9
380,641,5,1494.76
380,923,5,1951.92
380,397,4,1157.96
380,323,4,1907.3
380,98,2,1333.96
380,100,4,1421.7
380,377,5,291.77
380,2,5,2184.58
380,630,6,588.88
314,352,2,1827.71
314,253,6,1743.51
314,509,7,1214.89
314,581,5,1719
314,333,1,2612.06
314,333,6,2484.18
314,869,6,2505.6
314,530,2,752.86
314,784,3,1627.57
314,783,5,1333.02
0,441,1,1267.65
0,193,5,1304.7
0,435,1,1335.83
0,487,6,1011.56
0,696,5,1338.51
0,755,7,2850
0,680,7,1754.8
0,503,3,999.58
0,136,5,2557.68
0,482,6,1450.55
947,937,2,1896.92
947,11,6,444.05
947,948,1,222.28
947,321,7,1578.67
947,633,5,1857.73
947,895,3,1085.5
947,946,3,221.93
947,185,2,1808.78
947,319,2,1621.97
947,742,5,2102.29
656,364,1,3159.39
656,664,4,1588.75
656,560,4,1529.4
656,565,2,1173.15
656,441,3,1379.23
656,676,2,209.29
656,735,6,1610.32
656,546,3,1311.18
656,543,3,881.38
656,718,5,643.49
143,757,4,798.28
143,905,6,2345.55
143,446,1,975.02
143,446,4,1011.38
143,877,7,1028.19
143,243,6,2055.7
143,100,3,766.68
143,762,7,1504.5
143,144,5,426.33
143,260,6,1259.69
8,721,1,1674.5
8,640,2,2394.11
8,721,5,1478.47
8,331,6,2621.15
8,678,5,2114.55
8,798,1,1572.32
8,219,4,854.3
8,647,3,1844.28
8,226,4,849.26
8,865,6,248.52
113,244,7,1218.63
113,977,1,2974.24
113,111,1,510.27
113,901,7,2282.78
113,579,7,612.32
113,868,1,1679.71
113,542,5,3043.52
113,581,2,743.94
113,223,2,1558.32
113,310,6,1151.11
715,502,2,313.72
715,421,7,1186.79
715,978,7,1898.7
715,563,6,696.17
715,546,6,1290.28
715,474,3,1100.81
715,428,7,1410.27
715,357,2,1897.74
715,189,5,816.5
715,485,6,1255.59
112,245,1,1737.17
112,290,2,1719.9
112,237,6,1717.61
112,268,6,2496.75
112,93,5,2050.89
112,912,6,1919
112,584,5,1108.61
112,528,4,1345.28
112,632,5,2071.75
112,253,4,1494.25
384,378,2,522.81
384,630,7,701.12
384,379,6,384.61
384,378,4,528.83
384,382,2,647.96
384,258,5,1600.86
384,653,4,1524.5
384,381,4,417.53
384,402,1,1489.13
384,142,7,1290.96
895,179,6,1640.56
895,26,1,978.06
895,802,5,1014.33
895,279,2,417.44
895,278,3,982.79
895,362,1,3127.58
895,925,6,1873.78
895,273,4,541.39
895,954,4,1144.43
895,671,3,1541.65
963,921,6,1501.95
963,364,4,2976
963,748,2,1617.24
963,284,6,1246.78
963,769,1,2709.44
963,357,3,2985.31
963,570,1,695.95
963,739,2,2177.25
963,815,5,1050.44
963,371,4,2055.42
946,812,3,1425.33
946,601,6,865
946,132,3,1494.77
946,934,6,1364.67
946,947,5,226.12
946,10,7,1214.88
946,813,5,1055.09
946,147,3,1935.17
946,407,1,1014.29
946,926,4,1550.29
388,103,4,799.61
388,232,4,2488.31
388,932,7,1324.16
388,87,5,483.3
388,935,4,2113.19
388,915,3,1924.29
388,886,6,994.23
388,447,7,1179.14
388,397,5,453.45
388,391,7,532.94
390,916,5,2436.75
390,79,3,988.21
390,379,5,452.71
390,97,6,1107.65
390,388,1,759.47
390,760,2,1315.75
390,101,1,866.33
390,397,2,696.43
390,886,1,1259.35
390,323,5,1741.72
706,376,1,1336.27
706,739,6,1688.17
706,537,5,1434.07
706,135,3,2259.7
706,46,3,1645.29
706,473,5,1507.11
706,373,2,1250.64
706,673,3,1670
706,949,7,1961.79
706,535,2,1713.15
521,581,1,1226.1
521,112,7,810.77
521,242,1,1770.65
521,576,7,1105.4
521,290,6,2101.6
521,77,3,1030.31
521,107,1,980.84
521,479,1,3690.08
521,362,6,3727.91
521,518,1,729.32
386,872,7,1848.3
386,641,6,1130.35
386,632,3,1595.45
386,100,3,1204.61
386,630,1,791.57
386,394,2,879.3
386,102,5,1058.33
386,886,4,1431.23
386,381,3,336.79
386,932,4,1854.72
385,914,6,1870.82
385,145,2,1249.57
385,88,7,742.2
385,757,4,1126.85
385,362,3,3136
385,96,5,1430.23
385,941,7,1730.58
385,392,3,348.73
385,362,4,2998.92
385,81,1,1637
834,29,1,586.18
834,822,6,822.99
834,134,6,1217.98
834,266,2,746.7
834,809,5,1074.38
834,327,7,969.13
834,41,4,890.7
834,40,3,677.08
834,818,3,827.68
834,887,4,859.77
527,514,7,584.06
527,316,5,628.68
527,796,1,1499.78
527,247,2,2214
527,582,7,1043.9
527,576,6,1262.13
527,115,1,1299.05
527,515,4,1002.96
527,444,7,1331.97
527,574,2,1724.89
614,612,4,173.89
614,822,2,1254.69
614,36,7,1416
614,825,7,889.83
614,951,3,1686.43
614,615,4,498.71
614,895,3,648.05
614,272,3,758.23
614,624,6,947.17
614,616,6,659.03
948,830,5,857.53
948,602,3,636.12
948,932,5,1527.36
948,434,4,2039.3
948,824,6,1066.59
948,182,6,1366.4
948,36,2,1034.12
948,425,4,1886.78
948,120,2,1086.84
948,321,2,1647.38
503,358,4,2451.25
503,357,6,1633.95
503,672,5,1004.97
503,420,5,1201.78
503,701,4,686.27
503,54,7,1298.33
503,356,7,1818.04
503,482,7,1520.14
503,676,5,1500.88
503,475,6,1014.21
607,379,3,224.64
607,385,7,542.42
607,96,6,1476.35
607,289,4,2147.3
607,98,1,977.41
607,768,1,2990.33
607,763,7,1902.62
607,88,1,626.45
607,610,7,2180.53
607,380,7,354.75
522,529,7,978.61
522,316,5,2061.33
522,461,6,1216.18
522,461,2,1256.58
522,448,5,1008.27
522,519,7,615.44
522,521,6,829.64
522,444,6,1310.48
522,578,1,1513.64
522,520,1,446.27
198,715,5,876.58
198,489,7,1204.07
198,426,6,680.93
198,479,1,2354.95
198,54,3,653.44
198,158,4,2022.46
198,59,5,1532.29
198,489,3,1470.13
198,542,2,1516.95
198,475,6,1642.79
387,95,6,710.97
387,391,2,232.35
387,923,3,1775.56
387,923,2,1995.56
387,88,1,1014.56
387,940,3,2162.31
387,875,1,1780.27
387,378,2,594.09
387,874,5,1841.48
387,443,2,1241.52
651,40,4,1065.43
651,625,5,319.98
651,615,1,1084.33
651,134,6,1770.89
651,615,6,912.61
651,617,1,1010.78
651,271,5,1080.99
651,28,7,959.01
651,23,7,867.77
651,933,6,1781.71
612,953,7,1444.7
612,284,4,938.77
612,328,6,1787.09
612,273,3,1509.14
612,645,4,1094.64
612,813,5,1756.64
612,317,7,2596.25
612,319,6,1995.3
612,13,3,888.29
612,617,7,175.35
676,723,2,1691.58
676,838,6,1625.81
676,719,5,1147.07
676,719,1,1120.91
676,376,2,2565.78
676,726,5,1126.56
676,735,1,1419.28
676,477,3,292.94
676,193,2,1512.65
676,971,7,2012.75
402,88,7,1122.56
402,380,6,1191.08
402,95,6,890.63
402,632,3,1171.38
402,93,7,876.53
402,382,3,1111.69
402,874,7,1408.99
402,632,7,1111.55
402,399,3,665.52
402,257,5,997.71
461,78,4,1537.4
461,395,7,999.5
461,397,5,1313.82
461,76,4,1229.51
461,101,5,1574.83
461,494,2,1582.62
461,94,7,1789.45
461,390,5,1820.4
461,453,5,381.46
461,442,4,1104.47
263,933,3,1047.63
263,287,1,1765.92
263,10,5,569.47
263,264,2,135.43
263,106,4,2509.28
263,210,7,2243.38
263,1,1,623.82
263,318,5,838.47
263,278,6,954.47
263,907,3,2168.63
398,76,6,1403.18
398,872,7,1783.9
398,401,1,145.94
398,457,5,1432.05
398,382,3,803.6
398,874,5,1975.53
398,442,5,1378.73
398,628,5,812.82
398,21,1,2225.7
398,392,5,265.56
459,519,7,1037.18
459,446,4,805.24
459,632,4,1958.73
459,104,5,1719.38
459,105,2,1599.13
459,448,6,1110.37
459,448,7,1025.36
459,456,5,275.34
459,105,1,1897.27
459,508,2,1370.92
383,443,3,1213.07
383,95,6,826.04
383,141,4,874.57
383,392,5,751.79
383,386,2,277.79
383,98,4,1087.44
383,92,3,1272.31
383,79,7,982.9
383,404,4,1026.89
383,105,6,923.4
814,92,5,1604.85
814,768,3,2252.32
814,753,6,2255.67
814,326,2,941.18
814,262,7,415.28
814,327,1,1178.56
814,923,6,941.54
814,269,1,693.79
814,364,2,2589.24
814,937,7,1096.75
712,640,4,2030.29
712,700,5,730.33
712,200,7,752.3
712,655,2,753.41
712,695,6,1183.88
712,547,5,954.77
712,715,1,730.58
712,711,6,562.66
712,190,4,1055.66
712,976,6,1978.38
200,676,6,1301.45
200,533,2,1302.27
200,694,3,198.78
200,655,6,1162.35
200,474,6,1308.24
200,544,3,1341.39
200,537,1,1172.06
200,0,7,1028.06
200,49,7,1163.04
200,476,3,1764
657,660,6,142.72
